Date,High,Low,Open,Close,Volume,Adj Close
2008-02-15,18.154285430908203,17.722856521606445,18.038572311401367,17.804285049438477,225325100,11.826406478881836
2008-02-19,18.10714340209961,17.34857177734375,17.998571395874023,17.454286575317383,251261500,11.593923568725586
2008-02-20,17.799999237060547,17.382856369018555,17.457143783569336,17.68857192993164,241859800,11.749547004699707
2008-02-21,18.067142486572266,17.265714645385742,18.007143020629883,17.362857818603516,234528700,11.533193588256836
2008-02-22,17.501428604125977,16.5528564453125,17.497142791748047,17.06571388244629,382469500,11.335816383361816
2008-02-25,17.167142868041992,16.665714263916016,16.941429138183594,17.105714797973633,314193600,11.362386703491211
2008-02-26,17.29857063293457,16.49142837524414,16.805713653564453,17.02142906188965,376222000,11.306400299072266
2008-02-27,17.578571319580078,16.8700008392334,16.889999389648438,17.56571388244629,368784500,11.667939186096191
2008-02-28,18.885713577270508,17.96714210510254,18.171428680419922,18.558570861816406,404563600,12.327437400817871
2008-02-29,18.601428985595703,17.828571319580078,18.469999313354492,17.860000610351562,313870200,11.863415718078613
2008-03-03,17.997142791748047,16.85714340209961,17.777143478393555,17.389999389648438,398260800,11.551219940185547
2008-03-04,17.84000015258789,17.200000762939453,17.427143096923828,17.8028564453125,446345900,11.825458526611328
2008-03-05,17.87714195251465,17.464284896850586,17.654285430908203,17.784286499023438,305459000,11.81312370300293
2008-03-06,18.214284896850586,17.25857162475586,17.801427841186523,17.275714874267578,368424700,11.47530460357666
2008-03-07,17.568571090698242,17.007143020629883,17.20142936706543,17.464284896850586,307615700,11.600564956665039
2008-03-10,17.637142181396484,17.0528564453125,17.42571449279785,17.09857177734375,249897200,11.357641220092773
2008-03-11,18.211427688598633,17.428571701049805,17.72857093811035,18.19285774230957,290985800,12.084516525268555
2008-03-12,18.382856369018555,17.881427764892578,18.148571014404297,18.00428581237793,264907300,11.959253311157227
2008-03-13,18.5,17.571428298950195,17.72857093811035,18.277143478393555,315525700,12.1405029296875
2008-03-14,18.614286422729492,17.742856979370117,18.554285049438477,18.087142944335938,289160200,12.014293670654297
2008-03-17,18.3700008392334,17.507143020629883,17.507143020629883,18.104286193847656,268149700,12.025684356689453
2008-03-18,19.0,18.381427764892578,18.454286575317383,18.974285125732422,301280000,12.603575706481934
2008-03-19,19.18428611755371,18.5242862701416,19.01714324951172,18.5242862701416,252634200,12.30466365814209
2008-03-20,19.04142951965332,18.454286575317383,18.731428146362305,19.038572311401367,227196900,12.64627742767334
2008-03-24,20.121429443359375,19.091428756713867,19.144285202026367,19.932857513427734,266730100,13.240301132202148
2008-03-25,20.44285774230957,19.618572235107422,19.994285583496094,20.139999389648438,263097800,13.377894401550293
2008-03-26,20.81999969482422,20.091428756713867,20.124286651611328,20.722856521606445,295521100,13.765053749084473
2008-03-27,20.75857162475586,19.998571395874023,20.707143783569336,20.035715103149414,249957400,13.308623313903809
2008-03-28,20.66428565979004,20.22857093811035,20.257143020629883,20.43000030517578,178652600,13.570528030395508
2008-03-31,20.81571388244629,20.360000610351562,20.46714210510254,20.5,192016300,13.617024421691895
2008-04-01,21.3799991607666,20.515714645385742,20.899999618530273,21.36142921447754,258141800,14.18922233581543
2008-04-02,21.600000381469727,20.83571434020996,21.25428581237793,21.06999969482422,261242100,13.995641708374023
2008-04-03,21.9471435546875,21.0,21.00857162475586,21.658571243286133,262892000,14.386597633361816
2008-04-04,22.101428985595703,21.535715103149414,21.74142837524414,21.868572235107422,213604300,14.526093482971191
2008-04-07,22.812856674194336,22.158571243286133,22.304285049438477,22.270000457763672,289581600,14.792742729187012
2008-04-08,22.350000381469727,21.760000228881836,21.935714721679688,21.834285736083984,253573600,14.503315925598145
2008-04-09,21.984285354614258,21.494285583496094,21.90142822265625,21.63428497314453,218349600,14.370466232299805
2008-04-10,22.202857971191406,21.514286041259766,21.59000015258789,22.078571319580078,238940800,14.665582656860352
2008-04-11,21.899999618530273,20.91428565979004,21.817142486572266,21.020000457763672,302519000,13.962431907653809
2008-04-14,21.321428298950195,20.648571014404297,20.96714210510254,21.11142921447754,211271900,14.023160934448242
2008-04-15,21.38857078552246,20.817142486572266,21.342857360839844,21.1971435546875,174509300,14.080098152160645
2008-04-16,22.014286041259766,21.51714324951172,21.674285888671875,21.957143783569336,198943500,14.584920883178711
2008-04-17,22.285715103149414,21.907142639160156,22.0242862701416,22.06999969482422,176066800,14.659887313842773
2008-04-18,23.18000030517578,22.625713348388672,22.731428146362305,23.005714416503906,256691400,15.281425476074219
2008-04-21,24.071428298950195,23.108572006225586,23.1728572845459,24.022857666015625,259788200,15.957066535949707
2008-04-22,24.0,22.584285736083984,23.91428565979004,22.885713577270508,359893100,15.201719284057617
2008-04-23,23.54857063293457,23.011428833007812,23.435714721679688,23.270000457763672,376047700,15.456977844238281
2008-04-24,24.28285789489746,22.74142837524414,23.6200008392334,24.13428497314453,424016600,16.031082153320312
2008-04-25,24.44285774230957,23.7742862701416,24.385713577270508,24.247142791748047,248118500,16.106048583984375
2008-04-28,24.821428298950195,24.161428451538086,24.25,24.605714797973633,196803600,16.344223022460938
2008-04-29,25.09428596496582,24.321428298950195,24.444286346435547,25.007143020629883,230869100,16.61087417602539
2008-04-30,25.714284896850586,24.702857971191406,25.170000076293945,24.850000381469727,284881100,16.506486892700195
2008-05-01,25.714284896850586,24.979999542236328,24.994285583496094,25.714284896850586,225894200,17.080585479736328
2008-05-02,25.988571166992188,25.507143020629883,25.74142837524414,25.84857177734375,251520500,17.16978645324707
2008-05-05,26.472856521606445,25.864286422729492,25.988571166992188,26.389999389648438,213639300,17.529428482055664
2008-05-06,26.731428146362305,26.025714874267578,26.3799991607666,26.665714263916016,229717600,17.712566375732422
2008-05-07,26.885713577270508,25.79142951965332,26.578571319580078,26.084285736083984,289283400,17.326353073120117
2008-05-08,26.64285659790039,26.152856826782227,26.252857208251953,26.437143325805664,224771400,17.560739517211914
2008-05-09,26.321428298950195,25.90999984741211,26.165714263916016,26.207143783569336,168268100,17.40796661376953
2008-05-12,26.981428146362305,26.121429443359375,26.45857048034668,26.8799991607666,204640800,17.854904174804688
2008-05-13,27.350000381469727,26.837142944335938,26.944286346435547,27.137142181396484,205809100,18.025712966918945
2008-05-14,27.46285629272461,26.510000228881836,27.318571090698242,26.608572006225586,229205900,17.67461585998535
2008-05-15,27.128570556640625,26.314285278320312,26.687143325805664,27.104286193847656,218302000,18.003887176513672
2008-05-16,27.185714721679688,26.714284896850586,27.158571243286133,26.8028564453125,191442300,17.803661346435547
2008-05-19,26.95571517944336,25.899999618530273,26.837142944335938,26.22857093811035,236455100,17.422195434570312
2008-05-20,26.59428596496582,25.731428146362305,25.974285125732422,26.55714225769043,242462500,17.640451431274414
2008-05-21,26.850000381469727,25.178571701049805,26.5242862701416,25.45571517944336,289414300,16.908830642700195
2008-05-22,25.904285430908203,24.571428298950195,25.608572006225586,25.292856216430664,301683900,16.800657272338867
2008-05-23,25.998571395874023,25.399999618530273,25.82428550720215,25.881427764892578,226729300,17.191608428955078
2008-05-27,26.632856369018555,25.977142333984375,26.10714340209961,26.632856369018555,197476300,17.690746307373047
2008-05-28,26.850000381469727,26.24571418762207,26.772857666015625,26.715713500976562,185994900,17.745773315429688
2008-05-29,26.885713577270508,26.5,26.68000030517578,26.670000076293945,161796600,17.715417861938477
2008-05-30,27.0771427154541,26.768571853637695,26.77857208251953,26.964284896850586,152546100,17.9108943939209
2008-06-02,27.092857360839844,26.36142921447754,26.94285774230957,26.58571434020996,169960000,17.659423828125
2008-06-03,26.885713577270508,26.04857063293457,26.694286346435547,26.481428146362305,187630100,17.59015464782715
2008-06-04,26.727142333984375,26.17571449279785,26.288572311401367,26.45571517944336,181745900,17.57307243347168
2008-06-05,27.1200008392334,26.52857208251953,26.6200008392334,27.06142807006836,188861400,17.975414276123047
2008-06-06,27.135713577270508,26.507143020629883,26.85714340209961,26.520000457763672,241605700,17.615779876708984
2008-06-09,26.420000076293945,25.10714340209961,26.398571014404297,25.944286346435547,472098200,17.233362197875977
2008-06-10,26.682857513427734,25.57428550720215,25.78714370727539,26.520000457763672,285235300,17.615779876708984
2008-06-11,26.571428298950195,25.65571403503418,26.334285736083984,25.829999923706055,240387700,17.157445907592773
2008-06-12,26.08571434020996,24.457143783569336,25.927143096923828,24.751428604125977,327083400,16.44101333618164
2008-06-13,24.8799991607666,23.61571502685547,24.520000457763672,24.624286651611328,336489300,16.356557846069336
2008-06-16,25.41428565979004,24.152856826782227,24.47142791748047,25.26285743713379,262932600,16.780731201171875
2008-06-17,25.998571395874023,25.34428596496582,25.44285774230957,25.91857147216797,224914200,17.216278076171875
2008-06-18,26.02857208251953,25.33571434020996,25.874286651611328,25.535715103149414,202867000,16.961973190307617
2008-06-19,26.04857063293457,25.257143020629883,25.507143020629883,25.842857360839844,197987300,17.165987014770508
2008-06-20,25.85714340209961,25.0,25.621429443359375,25.038572311401367,222091800,16.631746292114258
2008-06-23,25.125713348388672,24.50857162475586,24.96285629272461,24.73714256286621,161445200,16.4315242767334
2008-06-24,25.11142921447754,24.518571853637695,24.624286651611328,24.75,155486800,16.440067291259766
2008-06-25,25.547142028808594,24.84000015258789,24.944286346435547,25.341428756713867,161112700,16.83292007446289
2008-06-26,24.977142333984375,24.001428604125977,24.867143630981445,24.03714370727539,217402500,15.966554641723633
2008-06-27,24.367143630981445,23.450000762939453,23.78714370727539,24.29857063293457,260562400,16.140207290649414
2008-06-30,24.571428298950195,23.8028564453125,24.312856674194336,23.920000076293945,171049200,15.888747215270996
2008-07-01,24.959999084472656,23.428571701049805,23.461427688598633,24.954286575317383,277820200,16.575763702392578
2008-07-02,25.350000381469727,24.025714874267578,25.02857208251953,24.025714874267578,209379800,15.95896053314209
2008-07-03,24.595714569091797,23.678571701049805,24.227142333984375,24.3028564453125,130840500,16.143049240112305
2008-07-07,25.304285049438477,24.55714225769043,24.73714256286621,25.022857666015625,205097900,16.621307373046875
2008-07-08,25.671428680419922,24.677143096923828,25.05714225769043,25.649999618530273,222087600,17.037879943847656
2008-07-09,25.84428596496582,24.87714195251465,25.742856979370117,24.89285659790039,223944000,16.534954071044922
2008-07-10,25.334285736083984,24.481428146362305,24.988571166992188,25.23285675048828,210172200,16.76079750061035
2008-07-11,25.301427841186523,24.428571701049805,25.067142486572266,24.654285430908203,232502900,16.376483917236328
2008-07-14,25.614286422729492,24.7257137298584,25.605714797973633,24.84000015258789,221513600,16.499847412109375
2008-07-15,24.81999969482422,23.770000457763672,24.639999389648438,24.234285354614258,260010800,16.09750747680664
2008-07-16,24.704286575317383,24.08571434020996,24.314285278320312,24.687143325805664,186947600,16.3983097076416
2008-07-17,24.997142791748047,24.484285354614258,24.871429443359375,24.54428482055664,189381500,16.30341911315918
2008-07-18,24.235713958740234,23.571428298950195,24.07428550720215,23.592857360839844,217103600,15.671441078186035
2008-07-21,23.928571701049805,23.01714324951172,23.842857360839844,23.755714416503906,340117400,15.779610633850098
2008-07-22,23.251428604125977,20.932857513427734,21.285715103149414,23.145713806152344,469898100,15.374425888061523
2008-07-23,24.0528564453125,23.079999923706055,23.56999969482422,23.751428604125977,265442100,15.776765823364258
2008-07-24,23.608572006225586,22.635713577270508,23.474285125732422,22.718570709228516,209904800,15.090696334838867
2008-07-25,23.285715103149414,22.66428565979004,22.91428565979004,23.15999984741211,158409300,15.383916854858398
2008-07-28,23.209999084472656,22.002857208251953,23.191429138183594,22.05714225769043,195178200,14.651348114013672
2008-07-29,22.77857208251953,21.950000762939453,22.20142936706543,22.440000534057617,171017700,14.905658721923828
2008-07-30,22.927143096923828,22.297142028808594,22.540000915527344,22.84000015258789,181295800,15.171354293823242
2008-07-31,23.171428680419922,22.42571449279785,22.505714416503906,22.707143783569336,159374600,15.08310604095459
2008-08-01,22.855714797973633,22.25,22.842857360839844,22.3799991607666,136159800,14.865803718566895
2008-08-04,22.55714225769043,21.84428596496582,22.371429443359375,21.889999389648438,148131900,14.540325164794922
2008-08-05,22.97142791748047,22.117143630981445,22.202857971191406,22.948572158813477,172092900,15.243473052978516
2008-08-06,23.91428565979004,22.571428298950195,22.85285758972168,23.45571517944336,197852200,15.580341339111328
2008-08-07,23.735713958740234,23.071428298950195,23.244285583496094,23.367143630981445,168093100,15.521510124206543
2008-08-08,24.235713958740234,23.39285659790039,23.408571243286133,24.22142791748047,178499300,16.08896255493164
2008-08-11,25.214284896850586,24.238571166992188,24.295713424682617,24.79428482055664,222826100,16.4694766998291
2008-08-12,25.612857818603516,24.78714370727539,24.788572311401367,25.247142791748047,209069700,16.770286560058594
2008-08-13,25.714284896850586,25.128570556640625,25.42571449279785,25.614286422729492,210586600,17.014158248901367
2008-08-14,25.77857208251953,25.40571403503418,25.4757137298584,25.617143630981445,177825200,17.01605987548828
2008-08-15,25.678571701049805,25.007143020629883,25.5771427154541,25.105714797973633,177062900,16.676347732543945
2008-08-18,25.40142822265625,24.83142852783203,25.08142852783203,25.055713653564453,138003600,16.643129348754883
2008-08-19,25.295713424682617,24.54428482055664,24.93428611755371,24.790000915527344,154051100,16.46663475036621
2008-08-20,25.277143478393555,24.801427841186523,24.96714210510254,25.1200008392334,126737800,16.685836791992188
2008-08-21,25.064285278320312,24.555713653564453,24.924285888671875,24.898571014404297,134936200,16.538753509521484
2008-08-22,25.35714340209961,25.08142852783203,25.117143630981445,25.255714416503906,109902800,16.775981903076172
2008-08-25,25.17571449279785,24.522857666015625,25.16428565979004,24.649999618530273,121106300,16.373641967773438
2008-08-26,24.98285675048828,24.658571243286133,24.68000030517578,24.805713653564453,111387500,16.477075576782227
2008-08-27,25.108572006225586,24.59857177734375,24.75857162475586,24.952857971191406,119445200,16.574811935424805
2008-08-28,25.178571701049805,24.678571701049805,25.040000915527344,24.81999969482422,107846200,16.48656463623047
2008-08-29,24.785715103149414,24.148571014404297,24.70857048034668,24.218570709228516,149822400,16.08706283569336
2008-09-02,24.785715103149414,23.571428298950195,24.628570556640625,23.74142837524414,195190800,15.770121574401855
2008-09-03,24.097143173217773,23.428571701049805,23.834285736083984,23.851428985595703,183708700,15.843193054199219
2008-09-04,23.98714256286621,22.972856521606445,23.694286346435547,23.031429290771484,185846500,15.298510551452637
2008-09-05,23.200000762939453,22.52142906188965,22.65571403503418,22.882856369018555,196721000,15.199823379516602
2008-09-08,23.555713653564453,21.637142181396484,23.510000228881836,22.559999465942383,261494800,14.985368728637695
2008-09-09,22.851428985595703,21.398571014404297,22.408571243286133,21.66857147216797,311256400,14.393241882324219
2008-09-10,22.141427993774414,21.257143020629883,21.760000228881836,21.658571243286133,243285700,14.386597633361816
2008-09-11,21.855714797973633,20.85714340209961,21.16857147216797,21.80714225769043,242783800,14.485285758972168
2008-09-12,21.558570861816406,20.928571701049805,21.558570861816406,21.277143478393555,198256800,14.133235931396484
2008-09-15,21.09857177734375,20.051427841186523,20.290000915527344,20.051427841186523,230158600,13.319060325622559
2008-09-16,20.35714340209961,18.878570556640625,19.12285804748535,19.98285675048828,299959100,13.273513793945312
2008-09-17,19.78714370727539,18.261428833007812,19.784286499023438,18.261428833007812,300113800,12.130064964294434
2008-09-18,19.347143173217773,17.239999771118164,18.652856826782227,19.15571403503418,419063400,12.72408676147461
2008-09-19,20.600000381469727,19.472856521606445,20.371429443359375,20.1299991607666,357718900,13.371252059936523
2008-09-22,20.035715103149414,18.665714263916016,19.99142837524414,18.72142791748047,214178300,12.435616493225098
2008-09-23,19.399999618530273,18.09428596496582,18.83571434020996,18.1200008392334,320091100,12.036123275756836
2008-09-24,18.707143783569336,17.878570556640625,18.181428909301758,18.387142181396484,261753800,12.213567733764648
2008-09-25,19.255714416503906,18.360000610351562,18.542856216430664,18.847143173217773,251511400,12.51911735534668
2008-09-26,18.542856216430664,17.571428298950195,17.84428596496582,18.31999969482422,281612800,12.168968200683594
2008-09-29,17.097143173217773,14.369999885559082,17.088571548461914,15.037142753601074,655514300,9.988347053527832
2008-09-30,16.428571701049805,15.185714721679688,15.464285850524902,16.23714256286621,406670600,10.785440444946289
2008-10-01,16.051427841186523,15.341428756713867,15.988571166992188,15.588571548461914,324121000,10.354630470275879
2008-10-02,15.541428565979004,14.285714149475098,15.430000305175781,14.300000190734863,402341100,9.49870491027832
2008-10-03,15.214285850524902,13.521428108215332,14.857142448425293,13.867142677307129,573599600,9.211179733276367
2008-10-06,14.111428260803223,12.505714416503906,13.1371431350708,14.020000457763672,526854300,9.312714576721191
2008-10-07,14.5,12.70714282989502,14.35428524017334,12.737142562866211,469693000,8.460583686828613
2008-10-08,13.761428833007812,12.239999771118164,12.272856712341309,12.827142715454102,551935300,8.520365715026855
2008-10-09,13.685714721679688,12.371428489685059,13.335714340209961,12.677143096923828,404345900,8.420726776123047
2008-10-10,14.285714149475098,12.142857551574707,12.242856979370117,13.828571319580078,554824900,9.185558319091797
2008-10-13,15.789999961853027,14.431428909301758,14.935714721679688,15.751428604125977,384769000,10.462808609008789
2008-10-14,16.628570556640625,14.734285354614258,16.608572006225586,14.868571281433105,495248600,9.876373291015625
2008-10-15,15.285714149475098,13.984285354614258,14.834285736083984,13.992856979370117,396043900,9.294686317443848
2008-10-16,14.775713920593262,13.105713844299316,14.252857208251953,14.55571460723877,495130300,9.668560981750488
2008-10-17,14.577142715454102,12.270000457763672,14.228571891784668,13.914285659790039,440556900,9.242493629455566
2008-10-20,14.289999961853027,13.377142906188965,14.25428581237793,14.062856674194336,387292500,9.34118366241455
2008-10-21,13.985713958740234,13.022856712341309,13.850000381469727,13.069999694824219,548415000,8.681682586669922
2008-10-22,14.464285850524902,13.275713920593262,13.90999984741211,13.838571548461914,562202200,9.1922025680542
2008-10-23,14.178571701049805,13.128571510314941,13.787142753601074,14.032856941223145,418857600,9.321257591247559
2008-10-24,13.985713958740234,12.872857093811035,12.904285430908203,13.768571853637695,397514600,9.145707130432129
2008-10-27,13.947142601013184,13.122857093811035,13.581428527832031,13.15571403503418,302192800,8.738617897033691
2008-10-28,14.357142448425293,13.195713996887207,13.632857322692871,14.272856712341309,408533300,9.480670928955078
2008-10-29,15.648571014404297,14.277142524719238,14.408571243286133,14.935714721679688,487744600,9.920974731445312
2008-10-30,16.027143478393555,15.372857093811035,15.46142864227295,15.8628568649292,409522400,10.536825180053711
2008-10-31,15.825714111328125,15.020000457763672,15.342857360839844,15.369999885559082,414939000,10.209446907043457
2008-11-03,15.585714340209961,14.979999542236328,15.132857322692871,15.279999732971191,264484500,10.149662017822266
2008-11-04,15.970000267028809,15.238571166992188,15.712857246398926,15.855713844299316,349670300,10.532081604003906
2008-11-05,15.674285888671875,14.712857246398926,15.558571815490723,14.757143020629883,314113800,9.802359580993652
2008-11-06,14.682857513427734,14.0,14.435714721679688,14.157142639160156,329768600,9.403810501098633
2008-11-07,14.264286041259766,13.674285888671875,14.177143096923828,14.034285545349121,273813400,9.32220458984375
2008-11-10,14.342857360839844,13.5,14.3100004196167,13.697142601013184,280955500,9.09825611114502
2008-11-11,13.881428718566895,13.180000305175781,13.544285774230957,13.53857135772705,306134500,8.99293041229248
2008-11-12,13.319999694824219,12.85857105255127,13.204285621643066,12.874285697937012,294744100,8.551680564880371
2008-11-13,13.777142524719238,12.28857135772705,12.838571548461914,13.777142524719238,463521800,9.151397705078125
2008-11-14,13.427143096923828,12.857142448425293,13.394286155700684,12.89142894744873,351316700,8.563066482543945
2008-11-17,12.935714721679688,12.465714454650879,12.640000343322754,12.591428756713867,290631600,8.36379337310791
2008-11-18,12.998571395874023,12.408571243286133,12.80571460723877,12.84428596496582,302423800,8.53175163269043
2008-11-19,13.082857131958008,12.315713882446289,12.777142524719238,12.327142715454102,292975200,8.188241958618164
2008-11-20,12.350000381469727,11.428571701049805,12.177143096923828,11.498571395874023,429203600,7.637868404388428
2008-11-21,12.017143249511719,11.30571460723877,11.704285621643066,11.79714298248291,392317800,7.8361945152282715
2008-11-24,13.541428565979004,12.119999885559082,12.172857284545898,13.278571128845215,360564400,8.820225715637207
2008-11-25,13.529999732971191,12.59428596496582,13.518571853637695,12.971428871154785,308823200,8.616206169128418
2008-11-26,13.607142448425293,12.835714340209961,12.845714569091797,13.571428298950195,224959000,9.014754295349121
2008-11-28,13.537142753601074,13.122857093811035,13.528571128845215,13.238571166992188,74443600,8.793654441833496
2008-12-01,13.181428909301758,12.70285701751709,13.04285717010498,12.704285621643066,230941900,8.438758850097656
2008-12-02,13.235713958740234,12.357142448425293,12.861428260803223,13.210000038146973,287180600,8.774674415588379
2008-12-03,13.747142791748047,12.685714721679688,12.771428108215332,13.699999809265137,334670000,9.100156784057617
2008-12-04,13.601428985595703,12.722857475280762,13.489999771118164,13.058571815490723,272842500,8.674091339111328
2008-12-05,13.498571395874023,12.69428539276123,12.907142639160156,13.428571701049805,260948800,8.91986083984375
2008-12-08,14.399999618530273,13.685714721679688,13.89714241027832,14.24571418762207,296285500,9.462646484375
2008-12-09,14.800000190734863,13.8871431350708,14.005714416503906,14.294285774230957,300874000,9.494908332824707
2008-12-10,14.212857246398926,13.785714149475098,13.981428146362305,14.029999732971191,234511900,9.319357872009277
2008-12-11,14.462857246398926,13.54714298248291,13.907142639160156,13.571428298950195,260154300,9.014754295349121
2008-12-12,14.142857551574707,13.218571662902832,13.257143020629883,14.03857135772705,260293600,9.32504940032959
2008-12-15,13.744285583496094,13.285714149475098,13.712857246398926,13.535714149475098,222939500,8.991029739379883
2008-12-16,13.782856941223145,13.25,13.425714492797852,13.632857322692871,273376600,9.055558204650879
2008-12-17,13.014286041259766,12.574285507202148,13.00428581237793,12.737142562866211,323465100,8.460583686828613
2008-12-18,12.975714683532715,12.634285926818848,12.75857162475586,12.775713920593262,214354000,8.4862060546875
2008-12-19,12.99142837524414,12.685714721679688,12.84857177734375,12.857142448425293,200480000,8.540292739868164
2008-12-22,12.861428260803223,12.09857177734375,12.859999656677246,12.248571395874023,211185100,8.136052131652832
2008-12-23,12.552857398986816,12.271428108215332,12.40999984741211,12.34000015258789,158757900,8.196781158447266
2008-12-24,12.321428298950195,12.078571319580078,12.30571460723877,12.148571014404297,67833500,8.069628715515137
2008-12-26,12.488571166992188,12.177143096923828,12.377142906188965,12.25857162475586,77081200,8.14269733428955
2008-12-29,12.517143249511719,12.152856826782227,12.359999656677246,12.372857093811035,171500000,8.218608856201172
2008-12-30,12.578571319580078,12.10285758972168,12.488571166992188,12.327142715454102,241900400,8.188241958618164
2008-12-31,12.534285545349121,12.191428184509277,12.281428337097168,12.192856788635254,151885300,8.099045753479004
2009-01-02,13.005714416503906,12.165714263916016,12.268571853637695,12.964285850524902,186503800,8.61146068572998
2009-01-05,13.739999771118164,13.244285583496094,13.3100004196167,13.511428833007812,295402100,8.974896430969238
2009-01-06,13.881428718566895,13.19857120513916,13.70714282989502,13.28857135772705,322327600,8.826868057250977
2009-01-07,13.214285850524902,12.894286155700684,13.115714073181152,13.001428604125977,188262200,8.636136054992676
2009-01-08,13.307143211364746,12.8628568649292,12.918571472167969,13.242856979370117,168375200,8.796504020690918
2009-01-09,13.34000015258789,12.877142906188965,13.315713882446289,12.9399995803833,136711400,8.595330238342285
2009-01-12,12.998571395874023,12.507143020629883,12.922857284545898,12.665714263916016,154429100,8.413135528564453
2009-01-13,12.819999694824219,12.335714340209961,12.605713844299316,12.529999732971191,199599400,8.322988510131836
2009-01-14,12.464285850524902,12.10285758972168,12.319999694824219,12.1899995803833,255416000,8.097146034240723
2009-01-15,12.017143249511719,11.435714721679688,11.510000228881836,11.911428451538086,457908500,7.912106990814209
2009-01-16,12.054286003112793,11.485713958740234,12.04285717010498,11.761428833007812,261906400,7.81247091293335
2009-01-20,11.714285850524902,11.171428680419922,11.704285621643066,11.171428680419922,229978700,7.420563220977783
2009-01-21,11.84000015258789,11.329999923706055,11.341428756713867,11.832857131958008,272317500,7.859915256500244
2009-01-22,12.857142448425293,12.260000228881836,12.577142715454102,12.622857093811035,352382100,8.384669303894043
2009-01-23,12.838571548461914,12.357142448425293,12.402856826782227,12.622857093811035,190942500,8.384669303894043
2009-01-26,12.99571418762207,12.614285469055176,12.69428539276123,12.80571460723877,173059600,8.506132125854492
2009-01-27,13.078571319580078,12.819999694824219,12.884285926818848,12.96142864227295,154509600,8.609566688537598
2009-01-28,13.571428298950195,13.071428298950195,13.15999984741211,13.45714282989502,215351500,8.938838958740234
2009-01-29,13.477143287658691,13.228571891784668,13.298571586608887,13.285714149475098,148182300,8.824967384338379
2009-01-30,13.374285697937012,12.85857105255127,13.228571891784668,12.875714302062988,162869700,8.552629470825195
2009-02-02,13.142857551574707,12.699999809265137,12.728571891784668,13.072856903076172,139561800,8.683582305908203
